Datetime,"Velocidad del viento","Dirección del viento",Temperatura,"Punto de rocío","Humedad relativa",Precipitación
"2023-08-19 21:00",3.4493506493506,90.096767676768,6.145202020202,2.6942929292929,82.745454545455,-
"2023-08-19 21:15",3.1031468531469,137.5848018648,7.2216666666667,3.8278282828283,83.030808080808,-
"2023-08-19 21:30",2.2386405261405,104.22822843823,6.2533131313131,2.9387319347319,83.427094017094,-
"2023-08-19 21:45",3.1284285159285,104.59905205905,7.3064957264957,3.7020512820513,81.977777777778,-
"2023-08-19 22:00",3.784478021978,133.00790986791,6.2564343434343,2.8417583527584,82.92662004662,-
"2023-08-19 22:15",2.635039203221,112.55798756799,6.3060202020202,2.9413737373737,83.176767676768,-
"2023-08-19 22:30",2.478638028638,139.32057498058,7.4383333333333,3.8405555555556,82.011111111111,-
"2023-08-19 22:45",4.5174873737374,80.737474747475,7.3731818181818,3.8025757575758,82.14696969697,-
"2023-08-19 23:00",4.260953917877,101.52073038073,7.432696969697,3.8345151515152,82.009090909091,-
"2023-08-19 23:15",3.2917790542791,82.943403263403,6.3569696969697,2.9169696969697,82.8,-
"2023-08-19 23:30",3.4047768897769,96.175252525253,6.4881818181818,2.9032929292929,82.075555555556,-
"2023-08-19 23:45",3.4580464407387,79.53142968143,7.549898989899,3.7260606060606,80.880808080808,-
"2023-08-20 00:00",3.992297979798,69.757894327894,7.6274747474747,3.6767676767677,80.246464646465,-
"2023-08-20 00:15",3.6706876456876,85.490101010101,6.7013636363636,2.5337878787879,79.162121212121,-
"2023-08-20 00:30",4.1776806526807,78.08797979798,7.6977272727273,3.5043939393939,79.033333333333,-
"2023-08-20 00:45",2.5206798756799,128.38947940948,6.7433566433566,2.8182004662005,80.374219114219,-
"2023-08-20 01:00",2.872293918203,137.94312354312,7.7140947940948,3.6452059052059,79.655555555556,-
"2023-08-20 01:15",5.0219114219114,117.48363636364,6.7706262626263,2.5321491841492,78.807614607615,-
"2023-08-20 01:30",4.3100466200466,85.856138306138,7.8247070707071,3.5753675213675,78.753302253302,-
"2023-08-20 01:45",3.9787878787879,84.065858585859,7.8278787878788,3.5148484848485,78.434848484848,-
"2023-08-20 02:00",1.3805710955711,141.96895881896,6.9722222222222,2.6584848484848,78.431313131313,-
"2023-08-20 02:15",1.3708267288267,134.53559440559,6.8540202020202,2.7741212121212,79.600505050505,-
"2023-08-20 02:30",1.2407373737374,130.60363636364,7.8806060606061,3.7340404040404,79.267171717172,-
"2023-08-20 02:45",1.2824794094794,122.62008547009,7.9092929292929,3.7001414141414,78.954242424242,-
"2023-08-20 03:00",1.5801748251748,139.59130536131,6.7909696969697,2.7860202020202,79.975252525253,-
"2023-08-20 03:15",4.6490442890443,66.250202020202,6.8419696969697,2.6099696969697,78.84,-
"2023-08-20 03:30",1.8370225330225,132.71278943279,6.7924242424242,2.7314141414141,79.694949494949,-
"2023-08-20 03:45",1.6116184926185,149.03439005439,5.8675555555556,1.666,78.992222222222,-
"2023-08-20 04:00",2.6658857808858,91.043543123543,7.8771717171717,3.61,78.664141414141,-
"2023-08-20 04:15",2.1507731157731,105.58869463869,9.162296037296,3.5164141414141,77.878787878788,-
"2023-08-20 04:30",1.0414421134421,94.770132090132,7.9248484848485,3.4890909090909,77.821212121212,-
"2023-08-20 04:45",4.027804972805,89.896596736597,7.466829004329,2.2560101010101,76.434848484848,-
"2023-08-20 05:00",3.5839937839938,77.35101010101,8.1062626262626,3.1352525252525,75.14494949495,-
"2023-08-20 05:15",3.2935493395493,91.941491841492,8.0943434343434,2.9177777777778,74.117171717172,-
"2023-08-20 05:30",3.2507575757576,93.009595959596,6.4520021645022,0.98085858585859,74.794949494949,-
"2023-08-20 05:45",2.542683982684,135.24565656566,6.7551212121212,2.4496868686869,78.472828282828,-
"2023-08-20 06:00",1.76537004662,92.451592851593,7.9108624708625,3.3240170940171,77.065773115773,-
"2023-08-20 06:15",1.2379735819736,136.3624035224,7.1260404040404,1.9000202020202,73.869898989899,-
"2023-08-20 06:30",1.9825378787879,114.51343434343,8.1090909090909,2.2315858585859,70.612474747475,-
"2023-08-20 06:45",1.8159160839161,133.16168220668,9.5489669421488,1.0415858585859,70.19505050505,-
"2023-08-20 07:00",1.4418872793873,79.481134421134,11.971940559441,2.2859401709402,71.523232323232,-
"2023-08-20 07:15",1.7347943722944,56.251111111111,7.4145021645022,1.2510101010101,71.65404040404,-
"2023-08-20 07:30",2.8699633699634,155.73532245532,14.9,1.0891919191919,70.679292929293,-
"2023-08-20 07:45",1.9368298368298,156.59327117327,8.4409090909091,2.3874747474747,72.546464646465,-
"2023-08-20 08:00",2.0038506365429,149.0057031857,7.8129696969697,2.6218585858586,74.044444444444,-
"2023-08-20 08:15",3.1487229437229,161.62080808081,6.9163636363636,1.260101010101,71.718686868687,-
"2023-08-20 08:30",2.5369230769231,151.81107226107,14.9,2.3261616161616,71.897474747475,-
"2023-08-20 08:45",1.5151787101787,143.35027195027,8.0019191919192,2.2443434343434,71.212121212121,-
"2023-08-20 09:00",2.408797979798,150.17104895105,10.849944903581,2.3076565656566,71.755151515152,-
"2023-08-20 09:15",3.0562121212121,121.24090909091,8.0839160839161,1.0947474747475,70.443434343434,-
"2023-08-20 09:30",3.0385063654294,157.49130536131,7.4580627705628,1.1986363636364,71.188888888889,-
"2023-08-20 09:45",3.0462121212121,73.370202020202,7.4869588744589,1.2596464646465,71.359090909091,-
"2023-08-20 10:00",3.1114260739261,61.139487179487,7.9482245532246,2.4214413364413,72.366083916084,-
"2023-08-20 10:15",2.6311565357719,70.237373737374,8.0827777777778,2.1890808080808,70.531515151515,-
"2023-08-20 10:30",1.5317557442557,91.272727272727,8.1824778554779,2.4054071484071,71.114646464646,-
"2023-08-20 10:45",2.5179437229437,96.246363636364,7.223595959596,1.3206666666667,70.485353535354,-
"2023-08-20 11:00",1.968876956377,97.042929292929,7.3612626262626,1.3579292929293,69.983333333333,-
"2023-08-20 11:15",1.7370754245754,86.512191142191,8.4648484848485,2.5459595959596,70.405555555556,-
"2023-08-20 11:30",1.9123227143227,97.072387982388,7.5443434343434,1.6152188552189,70.354377104377,-
"2023-08-20 11:45",1.1162276612277,95.07296037296,8.6022183372183,2.9308974358974,71.643395493396,-
"2023-08-20 12:00",1.3326146076146,113.04498057498,8.6730808080808,3.4876262626263,74.072727272727,-
"2023-08-20 12:15",2.4938702408702,73.526682206682,8.5529696969697,2.9874219114219,72.172261072261,-
"2023-08-20 12:30",2.4400808080808,73.91006993007,5.4237878787879,0.33879797979798,74.57505050505,-
"2023-08-20 12:45",2.187771950272,77.285252525253,7.6285353535354,2.1709595959596,72.712121212121,-
"2023-08-20 13:00",1.9813201949566,71.671250971251,7.6841103341103,2.8791452991453,75.975174825175,-
"2023-08-20 13:15",3.3300865800866,70.555275835276,9.0000505050505,3.6043939393939,73.021717171717,-
"2023-08-20 13:30",2.6757575757576,73.147894327894,8.1788383838384,2.5162385392385,71.687000777001,-
"2023-08-20 13:45",2.584171037296,92.16181041181,8.8371266511267,4.2347567987568,76.988150738151,-
"2023-08-20 14:00",2.1470163170163,92.992742812743,9.0616588966589,4.1406954156954,75.395182595183,-
"2023-08-20 14:15",0.79775224775225,80.642222222222,11.135252525253,6.3985858585859,76.316666666667,-
"2023-08-20 14:30",0.18743978243978,46.037179487179,16.350555555556,12.150555555556,79,-
"2023-08-20 14:45",0.25179487179487,56.481142191142,16.447222222222,12.247222222222,79,-
"2023-08-20 15:00",0.20430458430458,55.255516705517,16.552777777778,12.352777777778,79,-
"2023-08-20 15:15",0.20204428904429,57.354164724165,16.642051282051,12.442051282051,79,-
"2023-08-20 15:30",0.13323620823621,58.468741258741,16.731666666667,12.531666666667,79,-
"2023-08-20 15:45",0.16143087681549,66.472074592075,16.803636363636,12.46496969697,78.306666666667,-
"2023-08-20 16:00",0.085198135198135,62.750334110334,16.896363636364,12.496363636364,78,-
"2023-08-20 16:15",0.082042957042957,59.081981351981,16.951818181818,12.551818181818,78,-
"2023-08-20 16:30",0.042929292929293,50.49857031857,17,12.418888888889,77.094444444444,-
"2023-08-20 16:45",0.057134532134532,58.407972027972,17.071231546232,12.471231546232,77,-
"2023-08-20 17:00",0.041958041958042,56.583286713287,17.101666666667,12.451464646465,76.74898989899,-
"2023-08-20 17:15",0.072163947163947,52.058958818959,17.187222222222,12.387222222222,76,-
"2023-08-20 17:30",0.041666666666667,56.464475524476,17.2,12.4,76,-
"2023-08-20 17:45",5.3315656565657,123.62442113442,8.2559362859363,2.9575524475524,73.508080808081,-
"2023-08-20 18:00",2.6424825174825,110.83073038073,9.3457575757576,4.1574747474748,74.058585858586,-
"2023-08-20 18:15",3.6643939393939,162.59801864802,8.2807575757576,2.7209595959596,72.20101010101,-
"2023-08-20 18:30",2.2448484848485,127.2595959596,8.3429797979798,2.5778282828283,71.174242424242,-
"2023-08-20 18:45",3.4019696969697,104.40380730381,7.4098523698524,1.5055944055944,70.47871017871,-
"2023-08-20 19:00",4.3012432012432,87.149246309246,8.3043939393939,2.5614646464646,71.285353535354,-
"2023-08-20 19:15",2.4148185148185,107.41643356643,9.5901942501942,3.8628904428904,71.363480963481,-
"2023-08-20 19:30",4.1702462121212,90.963442113442,8.3006767676768,2.6086565656566,71.539898989899,-
"2023-08-20 19:45",3.5720779220779,80.9591996892,9.315101010101,3.3598484848485,70.223737373737,-
"2023-08-20 20:00",2.2150568181818,121.54045066045,9.2273737373737,3.6615151515152,72.170707070707,-
"2023-08-20 20:15",1.4874067599068,154.44562548563,8.1146464646465,2.5725252525253,72.289393939394,-
"2023-08-20 20:30",2.5521145521146,82.148881118881,9.3333216783217,3.0785042735043,68.725912975913,-
"2023-08-20 20:45",3.9260984848485,96.741297591298,8.2963131313131,1.5885353535354,66.461111111111,-
"2023-08-20 21:00",2.9951704545455,137.62722610723,9.1507070707071,3.2013566433566,70.253247863248,-
"2023-08-20 21:15",1.316810112964,158.31904428904,8.0721212121212,1.9780808080808,69.529797979798,-
"2023-08-20 21:30",1.1284965034965,148.7134032634,8.4382323232323,1.1687140637141,63.652408702409,-
"2023-08-20 21:45",2.0591597796143,133.38333333333,8.4777272727273,0.92964646464646,62.259595959596,-
"2023-08-20 22:00",1.4053131313131,114.23101010101,8.0862626262626,1.3612121212121,66.374747474747,-
"2023-08-20 22:15",1.5860306360306,78.342758352758,9.5242424242424,2.1498368298368,63.127972027972,-
"2023-08-20 22:30",1.6455019425019,103.10738150738,8.0914343434343,1.2628360528361,65.857008547009,-
"2023-08-20 22:45",1.2658982128982,83.114358974359,7.1331017871018,0.13405128205128,65.004747474747,-
"2023-08-20 23:00",1.8905089355089,82.468267288267,8.2284343434343,1.085404040404,64.284848484848,-
"2023-08-20 23:15",1.2635881895882,75.06634032634,8.4715151515152,0.92989898989899,62.291919191919,-
"2023-08-20 23:30",2.2265073815074,80.444770784771,8.193898989899,0.94806060606061,63.770808080808,-
"2023-08-20 23:45",2.5317499167499,61.743045843046,9.0407575757576,2.1301515151515,65.44696969697,-
"2023-08-21 00:00",2.4086695355926,86.098445998446,8.1478787878788,0.88585858585858,63.689898989899,-
"2023-08-21 00:15",1.4687626262626,81.516565656566,8.0370707070707,1.0338181818182,64.983737373737,-
"2023-08-21 00:30",1.5964801864802,83.658135198135,8.1314141414141,0.83464646464646,63.516161616162,-
"2023-08-21 00:45",1.9065151515152,93.56027972028,8.004595959596,0.76673737373737,63.810707070707,-
"2023-08-21 01:00",4.4044507575758,152.47727272727,8.9257070707071,1.8273232323232,64.508080808081,-
"2023-08-21 01:15",3.0281256622166,140.05811188811,8.9053939393939,1.8147723387723,64.546891996892,-
"2023-08-21 01:30",2.5836174242424,92.271561771562,8.9338888888889,1.7927777777778,64.294444444444,-
"2023-08-21 01:45",4.1362794612795,115.14643356643,8.0788383838384,0.65378787878788,62.874747474747,-
"2023-08-21 02:00",2.4888528138528,92.946495726496,8.8897785547786,1.8276573426573,64.689393939394,-
"2023-08-21 02:15",2.3136531986532,110.88574980575,7.7901111111111,0.75655555555555,64.832222222222,-
"2023-08-21 02:30",3.6256332556333,114.61036519037,7.9875928515929,0.32769852369852,61.700528360528,-
"2023-08-21 02:45",2.683724305997,130.80971250971,8.0168958818959,0.24628982128982,61.14696969697,-
"2023-08-21 03:00",2.2333333333333,104.6904040404,7.9513131313131,0.15333333333333,61.010101010101,-
"2023-08-21 03:15",1.5072455322455,116.60752913753,7.7388554778555,0.43919735819736,63.501709401709,-
"2023-08-21 03:30",1.7367070707071,89.313838383838,7.3689898989899,0.80684848484849,67.189292929293,-
"2023-08-21 03:45",1.0958080808081,102.84595959596,8.2922222222222,1.7844444444444,67.461111111111,-
"2023-08-21 04:00",1.7394647019647,91.740986790987,8.3983838383838,1.5212121212121,65.614141414141,-
"2023-08-21 04:15",0.7010979020979,110.36807303807,8.1282206682207,1.7646853146853,68.182323232323,-
"2023-08-21 04:30",1.2554856254856,96.638073038073,8.5161460761461,1.8451282051282,66.644910644911,-
"2023-08-21 04:45",1.3381351981352,91.576379176379,8.3662121212121,1.7388383838384,66.863131313131,-
"2023-08-21 05:00",1.5784032634033,126.14748251748,8.1566161616162,1.8887373737374,68.660606060606,-
"2023-08-21 05:15",2.2191064491064,109.00961926962,7.2177272727273,0.61338383838384,66.978282828283,-
"2023-08-21 05:30",2.4923426573427,163.85876456876,8.711143023643,1.5616278166278,67.156138306138,-
"2023-08-21 05:45",1.8168803418803,90.442027972028,6.4497294372294,-0.68106060606061,66.49595959596,-
"2023-08-21 06:00",1.3607653457653,107.63806526807,7.2016666666667,0.54742424242424,66.728787878788,-
"2023-08-21 06:15",1.4299533799534,87.445648795649,9.3927156177156,1.644898989899,67.522727272727,-
"2023-08-21 06:30",2.4694405594406,91.127428127428,8.2716666666667,1.6780303030303,67.031818181818,-
"2023-08-21 06:45",1.640202020202,97.304700854701,7.8516774891775,0.59530303030303,66.335353535354,-
"2023-08-21 07:00",1.882972027972,101.46600621601,7.1975757575758,0.42939393939394,66.159090909091,-
"2023-08-21 07:15",2.0812937062937,134.38123543124,8.2384731934732,1.5240986790987,66.428127428127,-
"2023-08-21 07:30",1.7896254856255,121.87992229992,7.1143434343434,0.22332556332556,65.544910644911,-
"2023-08-21 07:45",2.0765951825952,74.030854700855,6.8232424242424,0.38435353535354,67.805555555556,-
"2023-08-21 08:00",2.3889619269619,103.11000777001,7.0562836052836,0.34831623931624,66.460163170163,-
"2023-08-21 08:15",2.1629875679876,77.211911421911,8.0078368298368,1.5782626262626,67.852128982129,-
"2023-08-21 08:30",2.0491297591298,90.070745920746,7.0039090909091,0.41039393939394,67.032424242424,-
"2023-08-21 09:00",1.5130738150738,73.194281274281,7.900101010101,1.8401460761461,69.700225330225,-
"2023-08-21 09:15",1.5378438228438,122.09576534577,7.875101010101,1.6096464646465,68.672727272727,-
"2023-08-21 09:30",1.5856060606061,86.337373737374,8.0664141414141,1.3168181818182,66.25202020202,-
